"iso2c","year","launched","foiled","all","population","all_poisson","launched_poisson","all_nb","launched_nb"
"TR",1993,0,1,1,56653804,0,0,0,0
"TR",1994,0,0,0,57564204,0,0,0,0
"TR",1995,0,0,0,58486456,0,0,0,0
"TR",1996,0,0,0,59423282,0,0,0,0
"TR",1997,0,0,0,60372568,0,0,0,0
"TR",1998,0,0,0,61329676,0,0,0,0
"TR",1999,0,0,0,62287397,0,0,0,0
"TR",2000,0,2,2,63240194,0,0,0,0
"TR",2001,0,0,0,64192243,0,0,0,0
"TR",2002,0,0,0,65145367,0,0,0,0
"TR",2003,0,0,0,66089402,0,0,0,0
"TR",2004,0,1,1,67010930,0,0,0,0
"TR",2005,0,0,0,67903469,0,0,0,0
"TR",2006,0,0,0,68756810,0,0,0,0
"TR",2007,0,0,0,69581848,0,0,0,0
"TR",2008,0,0,0,70418604,0,0,0,0
"TR",2009,0,0,0,71321399,0,0,0,0
"TR",2010,0,0,0,72326988,0,0,0,0
"TR",2011,0,0,0,73443863,0,0,0,0
"TR",2012,0,1,1,74653016,0,0,0,0
"TR",2013,0,1,1,75928564,0,0,0,0
"TR",2014,2,0,2,77231907,0,1,0,0
"TR",2015,0,0,0,78529409,0,0,0,0
"TR",2016,0,1,1,79821724,0,0,0,0
"TM",1990,0,0,0,3683967,0,0,0,0
"TM",1991,0,0,0,3789185,0,0,0,0
"TM",1992,0,0,0,3899843,0,0,0,0
"TM",1993,0,0,0,4010789,0,0,0,0
"TM",1994,0,0,0,4115102,0,0,0,0
"TM",1995,0,0,0,4207841,0,0,0,0
"TM",1996,0,0,0,4287346,0,0,0,0
"TM",1997,0,0,0,4355116,0,0,0,0
"TM",1998,0,0,0,4413479,0,0,0,0
"TM",1999,0,0,0,4466135,0,0,0,0
"TM",2000,0,0,0,4516133,0,0,0,0
"TM",2001,0,0,0,4564083,1,0,1,0
"TM",2002,0,0,0,4610005,0,0,0,0
"TM",2003,0,0,0,4655743,1,0,0,0
"TM",2004,0,0,0,4703401,0,0,0,0
"TM",2005,0,0,0,4754646,0,0,0,0
"TM",2006,0,0,0,4810109,0,0,0,0
"TM",2007,0,0,0,4870141,0,1,0,0
"TM",2008,0,0,0,4935767,0,0,0,0
"TM",2009,0,0,0,5007954,0,0,0,0
"TM",2010,0,0,0,5087213,0,0,0,0
"TM",2011,0,0,0,5174085,0,0,0,0
"TM",2012,0,0,0,5267900,0,0,0,0
"TM",2013,0,0,0,5366375,0,0,0,0
"TM",2014,0,0,0,5466328,0,0,0,0
"TM",2015,0,0,0,5565287,0,0,0,0
"TM",2016,0,0,0,5662372,0,0,0,0
"TC",1990,0,0,0,12111,1,0,0,3
"TC",1991,0,0,0,12811,0,0,4,0
"TC",1992,0,0,0,13632,0,0,0,0
"TC",1993,0,0,0,14526,0,0,0,0
"TC",1994,0,0,0,15407,0,0,0,0
"TC",1995,0,0,0,16216,0,0,0,0
"TC",1996,0,0,0,16926,0,1,0,0
"TC",1997,0,0,0,17567,0,0,0,0
"TC",1998,0,0,0,18232,0,0,0,0
"TC",1999,0,0,0,19065,0,0,0,0
"TC",2000,0,0,0,20164,0,0,0,0
"TC",2001,0,0,0,21573,0,0,0,0
"TC",2002,0,0,0,23232,0,0,0,0
"TC",2003,0,0,0,25011,0,0,0,0
"TC",2004,0,0,0,26700,0,0,0,0
"TC",2005,0,0,0,28180,0,0,0,0
"TC",2006,0,0,0,29391,0,0,0,0
"TC",2007,0,0,0,30385,0,0,0,0
"TC",2008,0,0,0,31202,0,0,0,0
"TC",2009,0,0,0,31934,0,0,0,0
"TC",2010,0,0,0,32660,0,0,0,0
"TC",2011,0,0,0,33377,0,0,0,0
"TC",2012,0,0,0,34066,0,0,0,0
"TC",2013,0,0,0,34731,1,0,0,0
"TC",2014,0,0,0,35369,1,0,0,0
"TC",2015,0,0,0,35981,0,0,0,0
"TC",2016,0,0,0,36559,0,0,0,0
"TV",1990,0,0,0,8913,0,0,0,0
"TV",1991,0,0,0,9026,0,0,0,0
"TV",1992,0,0,0,9112,0,0,0,0
"TV",1993,0,0,0,9194,0,0,0,0
"TV",1994,0,0,0,9252,0,0,0,0
"TV",1995,0,0,0,9298,0,0,0,0
"TV",1996,0,0,0,9323,0,0,0,0
"TV",1997,0,0,0,9323,0,0,0,0
"TV",1998,0,0,0,9332,0,0,0,0
"TV",1999,0,0,0,9346,0,1,0,0
"TV",2000,0,0,0,9394,0,0,0,0
"TV",2001,0,0,0,9484,0,0,0,0
"TV",2002,0,0,0,9596,0,0,0,0
"TV",2003,0,0,0,9726,0,0,0,0
"TV",2004,0,0,0,9869,0,0,0,0
"TV",2005,0,0,0,10000,0,0,0,0
"TV",2006,0,0,0,10120,0,0,0,0
"TV",2007,0,0,0,10221,0,0,0,0
"TV",2008,0,0,0,10314,0,0,0,0
"TV",2009,0,0,0,10424,0,0,0,0
"TV",2010,0,0,0,10530,0,0,0,0
"TV",2011,0,0,0,10633,0,0,0,0
"TV",2012,0,0,0,10739,0,0,0,0
"TV",2013,0,0,0,10857,0,0,0,0
"TV",2014,0,0,0,10972,0,0,0,0
"TV",2015,0,0,0,11099,0,0,0,0
"TV",2016,0,0,0,11225,0,0,0,0
"UG",1990,0,0,0,17354392,0,0,0,0
"UG",1991,0,0,0,17953531,0,0,0,0
"UG",1992,0,0,0,18561674,0,0,0,0
"UG",1993,0,0,0,19175988,0,0,0,0
"UG",1994,0,0,0,19793541,0,0,6,0
"UG",1995,0,0,0,20413152,0,0,0,0
"UG",1996,0,0,0,21032821,0,0,0,0
"UG",1997,0,0,0,21655398,0,0,0,0
"UG",1998,0,0,0,22290780,0,0,0,0
"UG",1999,1,0,1,22952410,0,0,0,0
"UG",2000,0,0,0,23650172,0,0,0,0
"UG",2001,0,0,0,24388968,1,0,0,0
"UG",2002,0,0,0,25167257,0,0,0,0
"UG",2003,0,0,0,25980552,0,0,0,0
"UG",2004,0,0,0,26821297,0,0,0,0
"UG",2005,0,0,0,27684585,0,0,0,0
"UG",2006,0,1,1,28571475,0,0,0,0
"UG",2007,0,0,0,29486338,0,0,1,0
"UG",2008,0,0,0,30431736,0,0,0,0
"UG",2009,0,0,0,31411096,0,0,0,0
"UG",2010,0,0,0,32428167,0,0,0,0
"UG",2011,0,0,0,33476919,0,0,0,0
"UG",2012,0,0,0,34559168,0,0,0,0
"UG",2013,0,0,0,35695246,0,0,0,0
"UG",2014,0,0,0,36912148,0,0,0,0
"UG",2015,0,0,0,38225453,0,0,0,0
"UG",2016,0,0,0,39647506,0,0,0,0
"UA",1990,0,0,0,51892000,0,0,0,0
"UA",1991,0,0,0,52000470,0,0,0,0
"UA",1992,0,0,0,52150266,0,0,0,0
"UA",1993,0,0,0,52179210,0,0,0,0
"UA",1994,0,0,0,51921041,0,0,0,0
"UA",1995,0,0,0,51512299,0,0,0,0
"UA",1996,0,1,1,51057189,0,0,0,0
"UA",1997,0,0,0,50594105,0,0,0,0
"UA",1998,0,0,0,50143939,0,0,0,0
"UA",1999,0,0,0,49673350,0,0,0,0
"UA",2000,0,0,0,49175848,0,0,0,0
"UA",2001,0,0,0,48683865,0,0,0,0
"UA",2002,0,0,0,48202500,0,0,0,0
"UA",2003,0,0,0,47812950,0,0,0,0
"UA",2004,0,0,0,47451600,0,0,0,0
"UA",2005,0,0,0,47105150,1,0,0,0
"UA",2006,0,0,0,46787750,0,0,1,0
"UA",2007,0,0,0,46509350,0,1,0,0
"UA",2008,0,0,0,46258200,0,0,7,0
"UA",2009,0,0,0,46053300,0,0,0,0
"UA",2010,0,0,0,45870700,1,0,0,0
"UA",2011,0,0,0,45706100,0,0,0,0
"UA",2012,0,0,0,45593300,0,0,0,0
"UA",2013,0,0,0,45489600,0,0,1,0
"UA",2014,0,0,0,45271947,1,0,0,0
"UA",2015,0,0,0,45154029,0,0,0,0
"UA",2016,0,0,0,45004645,0,0,0,0
"AE",1990,0,0,0,1828432,0,0,0,0
"AE",1991,0,0,0,1937153,0,0,0,0
"AE",1992,0,0,0,2052891,0,0,0,0
"AE",1993,0,0,0,2173139,0,0,0,0
"AE",1994,0,0,0,2294385,0,0,0,0
"AE",1995,0,0,0,2415090,1,0,0,0
"AE",1996,0,0,0,2539126,0,0,0,0
"AE",1997,0,0,0,2671362,0,0,0,0
"AE",1998,0,0,0,2813214,0,0,0,0
"AE",1999,0,0,0,2966034,1,0,0,0
"AE",2000,0,0,0,3134062,1,0,0,0
"AE",2001,0,0,0,3302719,0,0,0,0
"AE",2002,0,0,0,3478777,1,1,0,0
"AE",2003,0,0,0,3711932,0,0,0,0
"AE",2004,0,0,0,4068570,0,0,0,0
"AE",2005,0,0,0,4588225,0,0,0,0
"AE",2006,0,0,0,5300174,1,0,0,0
"AE",2007,0,0,0,6168838,0,0,0,0
"AE",2008,0,0,0,7089487,0,0,0,0
"AE",2009,0,0,0,7917372,0,0,0,0
"AE",2010,0,0,0,8549988,0,0,0,0
"AE",2011,0,0,0,8946777,0,0,0,0
"AE",2012,0,0,0,9141596,0,0,0,0
"AE",2013,0,0,0,9197910,0,0,1,0
"AE",2014,0,0,0,9214175,0,0,0,0
"AE",2015,0,0,0,9262900,0,1,0,0
"AE",2016,0,0,0,9360980,0,0,0,0
"GB",1990,0,0,0,57247586,0,0,0,0
"GB",1991,0,1,1,57424897,0,0,0,0
"GB",1992,0,0,0,57580402,0,0,0,0
"GB",1993,0,0,0,57718614,0,0,0,0
"GB",1994,0,0,0,57865745,0,0,0,0
"GB",1995,1,0,1,58019030,0,0,0,0
"GB",1996,0,0,0,58166950,0,0,0,0
"GB",1997,0,1,1,58316954,1,0,0,0
"GB",1998,0,0,0,58487141,0,0,0,0
"GB",1999,0,1,1,58682466,0,0,0,0
"GB",2000,1,0,1,58892514,0,0,0,0
"GB",2001,0,1,1,59119673,0,0,0,0
"GB",2002,1,1,2,59370479,0,0,0,0
"GB",2003,0,1,1,59647577,0,0,0,0
"GB",2004,0,3,3,59987905,0,0,0,0
"GB",2005,0,0,0,60401206,0,0,0,0
"GB",2006,0,1,1,60846820,0,0,0,0
"GB",2007,0,2,2,61322463,0,0,0,0
"GB",2008,0,1,1,61806995,0,0,5,0
"GB",2009,1,1,2,62276270,0,0,0,0
"GB",2010,0,0,0,62766365,0,0,0,0
"GB",2011,0,2,2,63258810,2,0,0,0
"GB",2012,0,1,1,63700215,1,0,0,0
"GB",2013,0,0,0,64128273,0,0,0,0
"GB",2014,0,1,1,64602298,0,0,1,0
"GB",2015,0,0,0,65116219,0,0,0,0
"GB",2016,0,0,0,65611593,0,1,0,0
"US",1990,0,0,0,249623000,0,0,0,0
"US",1991,0,1,1,252981000,1,0,0,0
"US",1992,6,1,7,256514000,0,0,0,0
"US",1993,5,1,6,259919000,0,1,0,0
"US",1994,5,0,5,263126000,0,0,0,0
"US",1995,0,2,2,266278000,0,0,0,0
"US",1996,0,2,2,269394000,0,0,1,0
"US",1997,0,3,3,272657000,0,0,0,0
"US",1998,7,6,13,275854000,0,0,0,0
"US",1999,3,3,6,279040000,0,0,0,0
"US",2000,5,1,6,282162411,0,0,0,0
"US",2001,2,2,4,284968955,0,0,0,0
"US",2002,1,3,4,287625193,0,0,0,0
"US",2003,0,4,4,290107933,0,0,0,0
"US",2004,1,2,3,292805298,0,1,0,0
"US",2005,1,2,3,295516599,0,0,1,0
"US",2006,0,0,0,298379912,0,0,0,0
"US",2007,2,0,2,301231207,0,0,0,0
"US",2008,1,3,4,304093966,0,0,0,0
"US",2009,0,1,1,306771529,0,0,0,0
"US",2010,1,2,3,309321666,0,0,0,0
"US",2011,1,2,3,311556874,0,0,0,0
"US",2012,0,0,0,313830990,0,0,0,0
"US",2013,2,1,3,315993715,0,0,0,0
"US",2014,0,0,0,318301008,0,0,0,0
"US",2015,0,1,1,320635163,0,0,0,0
"US",2016,0,0,0,322941311,0,0,0,0
"UY",1990,0,0,0,3109601,0,0,0,0
"UY",1991,0,0,0,3131660,0,0,0,0
"UY",1992,0,0,0,3154464,0,0,0,0
"UY",1993,0,0,0,3177745,0,0,0,0
"UY",1994,0,0,0,3201151,0,0,0,0
"UY",1995,0,0,0,3224281,0,0,0,0
"UY",1996,0,0,0,3247381,0,1,0,0
"UY",1997,0,0,0,3270164,0,1,0,0
"UY",1998,0,0,0,3291053,0,0,0,0
"UY",1999,0,0,0,3308012,0,0,0,0
"UY",2000,0,0,0,3319736,0,0,0,0
"UY",2001,0,0,0,3325473,0,0,0,0
"UY",2002,0,0,0,3326040,0,0,0,0
"UY",2003,0,0,0,3323668,0,0,0,0
"UY",2004,0,0,0,3321476,0,0,1,0
"UY",2005,0,0,0,3321803,0,0,0,0
"UY",2006,0,0,0,3325401,0,0,0,0
"UY",2007,0,0,0,3331749,0,0,0,0
"UY",2008,0,0,0,3340221,0,0,0,0
"UY",2009,0,0,0,3349676,0,1,0,0
"UY",2010,0,0,0,3359275,0,0,0,0
"UY",2011,0,0,0,3368934,0,0,0,0
"UY",2012,0,0,0,3378974,0,0,2,0
"UY",2013,0,0,0,3389439,0,0,0,0
"UY",2014,0,0,0,3400434,0,0,0,0
"UY",2015,0,0,0,3412009,0,0,0,0
"UY",2016,0,0,0,3424132,1,0,0,0
"UZ",1990,0,0,0,20510000,0,0,0,0
"UZ",1991,0,0,0,20952000,0,0,0,0
"UZ",1992,0,0,0,21449000,0,0,0,0
"UZ",1993,0,0,0,21942000,0,0,0,0
"UZ",1994,0,0,0,22377000,0,0,0,0
"UZ",1995,0,0,0,22785000,0,0,0,0
"UZ",1996,0,0,0,23225000,0,0,0,0
"UZ",1997,0,0,0,23667000,0,0,0,0
"UZ",1998,0,0,0,24051000,0,0,0,0
"UZ",1999,0,0,0,24311650,0,0,0,0
"UZ",2000,0,0,0,24650400,0,0,0,0
"UZ",2001,0,0,0,24964450,0,0,0,0
"UZ",2002,0,0,0,25271850,0,0,0,0
"UZ",2003,0,0,0,25567650,0,0,0,0
"UZ",2004,0,0,0,25864350,0,0,0,0
"UZ",2005,0,0,0,26167000,0,0,0,0
"UZ",2006,0,0,0,26488250,0,0,0,0
"UZ",2007,0,0,0,26868000,0,0,0,0
"UZ",2008,0,0,0,27302800,0,0,0,0
"UZ",2009,0,0,0,27767400,0,0,0,0
"UZ",2010,0,0,0,28562400,1,0,0,0
"UZ",2011,0,0,0,29339400,0,0,0,0
"UZ",2012,0,0,0,29774500,0,0,0,0
"UZ",2013,0,0,0,30243200,0,0,0,0
"UZ",2014,0,0,0,30757700,0,0,0,0
"UZ",2015,0,0,0,31298900,0,0,0,0
"UZ",2016,0,0,0,31847900,0,0,0,0
"VU",1990,0,0,0,146573,0,0,0,0
"VU",1991,0,0,0,150716,0,0,0,0
"VU",1992,0,0,0,155170,0,0,0,0
"VU",1993,0,0,0,159744,0,0,0,0
"VU",1994,0,0,0,164129,0,0,0,0
"VU",1995,0,0,0,168158,0,0,0,0
"VU",1996,0,0,0,171722,0,0,0,0
"VU",1997,0,0,0,174921,0,0,0,0
"VU",1998,0,0,0,177987,0,0,0,0
"VU",1999,0,0,0,181265,0,0,0,0
"VU",2000,0,0,0,184972,0,0,0,0
"VU",2001,0,0,0,189219,0,0,0,0
"VU",2002,0,0,0,193920,0,0,0,0
"VU",2003,0,0,0,198959,0,0,0,0
"VU",2004,0,0,0,204127,0,0,1,0
"VU",2005,0,0,0,209282,0,0,0,0
"VU",2006,0,0,0,214370,0,0,0,0
"VU",2007,0,0,0,219472,0,1,0,0
"VU",2008,0,0,0,224704,0,0,0,0
"VU",2009,0,0,0,230247,0,0,0,0
"VU",2010,0,0,0,236211,0,0,0,0
"VU",2011,0,0,0,242653,1,0,0,0
"VU",2012,0,0,0,249499,0,0,0,0
"VU",2013,0,0,0,256635,0,0,0,0
"VU",2014,0,0,0,263888,0,0,0,0
"VU",2015,0,0,0,271130,0,0,0,0
"VU",2016,0,0,0,278330,0,0,0,0
"VE",1990,0,0,0,19632665,0,0,0,0
"VE",1991,0,0,0,20096317,0,0,0,0
"VE",1992,0,0,0,20557683,0,0,0,0
"VE",1993,0,0,0,21016901,0,0,0,0
"VE",1994,0,0,0,21474549,0,0,0,0
"VE",1995,0,0,0,21931084,0,0,0,0
"VE",1996,0,0,0,22385650,0,0,0,0
"VE",1997,0,0,0,22837743,0,0,0,0
"VE",1998,0,0,0,23288564,0,0,0,0
"VE",1999,0,0,0,23739841,0,0,0,0
"VE",2000,0,0,0,24192446,0,0,0,0
"VE",2001,0,0,0,24646472,0,0,0,0
"VE",2002,0,0,0,25100408,0,1,1,0
"VE",2003,0,0,0,25551624,0,0,0,0
"VE",2004,0,0,0,25996594,0,0,0,0
"VE",2005,1,0,1,26432447,0,0,0,0
"VE",2006,0,0,0,26850194,0,0,0,0
"VE",2007,0,0,0,27247610,0,0,0,0
"VE",2008,0,0,0,27635832,0,0,0,0
"VE",2009,0,0,0,28031009,0,0,0,0
"VE",2010,0,0,0,28439940,0,0,0,0
"VE",2011,0,0,0,28888369,0,0,0,0
"VE",2012,0,0,0,29362449,0,1,0,0
"VE",2013,0,0,0,29783571,0,1,0,0
"VE",2014,0,0,0,30045134,0,0,0,0
"VE",2015,0,0,0,30081829,0,0,0,0
"VE",2016,0,0,0,29846179,0,0,0,0
"VN",1990,0,0,0,67988862,0,0,0,0
"VN",1991,0,0,0,69436954,0,0,0,0
"VN",1992,0,0,0,70883481,0,1,0,0
"VN",1993,0,0,0,72300308,0,0,0,0
"VN",1994,0,0,0,73651218,0,1,0,0
"VN",1995,0,0,0,74910461,0,0,0,0
"VN",1996,0,0,0,76068743,0,1,7,1
"VN",1997,0,0,0,77133214,0,0,0,0
"VN",1998,0,0,0,78115710,0,0,0,0
"VN",1999,0,0,0,79035871,0,0,0,0
"VN",2000,0,0,0,79910412,0,0,0,0
"VN",2001,4,0,4,80742499,0,0,0,0
"VN",2002,0,0,0,81534407,0,0,0,0
"VN",2003,0,0,0,82301656,0,0,0,0
"VN",2004,0,0,0,83062821,0,1,0,0
"VN",2005,0,0,0,83832661,0,0,0,0
"VN",2006,0,0,0,84617540,0,0,0,0
"VN",2007,0,0,0,85419591,1,0,0,0
"VN",2008,0,0,0,86243413,0,0,0,0
"VN",2009,0,0,0,87092252,0,0,0,0
"VN",2010,0,0,0,87967651,0,0,0,0
"VN",2011,0,0,0,88871561,0,0,0,0
"VN",2012,0,0,0,89802487,0,0,0,0
"VN",2013,0,0,0,90753472,0,0,0,0
"VN",2014,0,0,0,91714595,0,0,0,0
"VN",2015,0,0,0,92677076,0,0,0,0
"VN",2016,0,0,0,93638724,0,0,0,0
"VI",1990,0,0,0,103963,0,0,0,0
"VI",1991,0,0,0,104807,0,0,0,1
"VI",1992,0,0,0,105712,0,0,0,0
"VI",1993,0,0,0,106578,0,0,0,0
"VI",1994,0,0,0,107318,0,0,0,0
"VI",1995,0,0,0,107818,0,1,0,0
"VI",1996,0,0,0,108095,0,0,0,0
"VI",1997,0,0,0,108357,0,0,0,0
"VI",1998,0,0,0,108537,0,0,0,0
"VI",1999,0,0,0,108599,0,0,0,0
"VI",2000,0,0,0,108642,1,0,0,0
"VI",2001,0,0,0,108549,0,0,0,0
"VI",2002,0,0,0,108510,0,0,0,0
"VI",2003,0,0,0,108506,0,0,0,0
"VI",2004,0,0,0,108467,0,0,0,0
"VI",2005,0,0,0,108454,0,0,0,0
"VI",2006,0,0,0,108371,0,0,0,0
"VI",2007,0,0,0,108339,0,0,0,0
"VI",2008,0,0,0,108399,0,0,0,0
"VI",2009,0,0,0,108405,0,0,0,0
"VI",2010,0,0,0,108358,0,0,0,0
"VI",2011,0,0,0,108292,0,0,0,0
"VI",2012,0,0,0,108191,0,0,0,0
"VI",2013,0,0,0,108044,0,0,0,0
"VI",2014,0,0,0,107884,0,0,0,0
"VI",2015,0,0,0,107710,0,0,0,0
"VI",2016,0,0,0,107510,0,0,0,0
"PS",1990,0,0,0,1978248,0,0,0,0
"PS",1991,0,0,0,2068845,0,0,0,0
"PS",1992,0,0,0,2163591,1,0,0,0
"PS",1993,0,0,0,2262676,0,0,0,0
"PS",1994,0,0,0,2366298,0,0,0,0
"PS",1995,0,0,0,2474666,1,1,0,0
"PS",1996,0,0,0,2587997,0,0,0,0
"PS",1997,0,0,0,2706518,0,0,0,0
"PS",1998,0,0,0,2776568,0,0,0,0
"PS",1999,0,0,0,2848431,0,0,0,0
"PS",2000,0,0,0,2922153,0,0,0,0
"PS",2001,0,0,0,2997784,0,0,0,0
"PS",2002,0,0,0,3075373,1,0,0,0
"PS",2003,0,0,0,3154969,0,1,0,0
"PS",2004,0,0,0,3236626,0,0,0,0
"PS",2005,0,0,0,3320396,0,0,0,0
"PS",2006,0,0,0,3406334,0,0,0,0
"PS",2007,0,0,0,3494496,0,0,0,0
"PS",2008,0,0,0,3591977,0,0,0,0
"PS",2009,0,0,0,3689099,0,0,0,0
"PS",2010,0,0,0,3786161,0,0,0,0
"PS",2011,0,0,0,3882986,0,0,0,0
"PS",2012,0,0,0,3979998,0,0,0,0
"PS",2013,0,0,0,4076708,0,0,0,0
"PS",2014,0,0,0,4173398,0,0,0,0
"PS",2015,0,0,0,4270092,0,0,0,0
"PS",2016,0,0,0,4367088,1,0,0,0
"YE",1990,0,0,0,11709993,0,0,0,0
"YE",1991,0,0,0,12302124,0,0,0,0
"YE",1992,0,0,0,12954155,0,0,0,0
"YE",1993,0,0,0,13634076,0,0,0,0
"YE",1994,0,0,0,14297613,0,0,0,0
"YE",1995,0,0,0,14913315,0,0,0,0
"YE",1996,0,0,0,15469274,0,0,0,0
"YE",1997,0,0,0,15975668,0,0,0,0
"YE",1998,0,0,0,16450310,0,0,0,0
"YE",1999,0,0,0,16921149,0,0,0,0
"YE",2000,0,0,0,17409072,0,1,0,0
"YE",2001,0,0,0,17918373,0,0,0,0
"YE",2002,0,0,0,18443691,0,0,0,0
"YE",2003,0,0,0,18985000,0,1,0,0
"YE",2004,0,0,0,19540098,0,0,0,0
"YE",2005,0,0,0,20107409,0,0,0,0
"YE",2006,0,0,0,20687646,0,0,0,0
"YE",2007,0,0,0,21282515,0,0,0,0
"YE",2008,0,0,0,21892146,0,0,0,0
"YE",2009,0,0,0,22516460,0,0,0,1
"YE",2010,0,1,1,23154855,0,1,0,0
"YE",2011,0,0,0,23807588,0,0,0,0
"YE",2012,0,0,0,24473178,0,0,0,0
"YE",2013,0,0,0,25147109,0,0,0,0
"YE",2014,0,0,0,25823485,0,0,0,0
"YE",2015,0,0,0,26497889,0,0,0,0
"YE",2016,0,0,0,27168210,0,0,0,0
"ZM",1990,0,0,0,8036845,0,0,0,0
"ZM",1991,0,0,0,8246656,0,0,0,0
"ZM",1992,0,0,0,8451347,0,0,0,0
"ZM",1993,0,0,0,8656486,1,0,0,0
"ZM",1994,0,0,0,8869740,0,0,0,0
"ZM",1995,0,0,0,9096607,0,0,0,0
"ZM",1996,0,0,0,9339733,0,0,0,0
"ZM",1997,0,0,0,9597609,0,1,0,0
"ZM",1998,0,0,0,9866476,0,0,0,0
"ZM",1999,0,0,0,10140561,0,0,0,0
"ZM",2000,0,0,0,10415944,0,0,0,0
"ZM",2001,0,0,0,10692193,0,0,0,0
"ZM",2002,0,0,0,10971698,0,0,0,0
